#============================
#
# MODTRAN options as follows:
#
# Atmospheric model: 1 (Tropical atmosphere)
# Haze: 10 (DESERT extinction, VIS is wind speed dependent)
# Season: 0
# Vulcanic dust: 0
# Zenith angle:  0.00 deg
# End altitude: 2.150 km
# Ground altitude: 2.150 km
#
#============================

# H2= 2.150, H1=    2.200     2.250     2.350     2.450     2.650     2.850     3.150     3.650     4.150     4.500     5.000     5.500     6.000     7.000     8.000     9.000    10.000    11.000    12.000    13.000    14.000    15.000    16.000    18.000    20.000    22.000    24.000    26.000    28.000    30.000    32.500    35.000    37.500    40.000    45.000    50.000    60.000    70.000    80.000    100.000 
        212       0.235702  0.469658  0.932374  1.388315  2.280157  3.146238  4.400931  6.379804  8.190509  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        213       0.229456  0.457206  0.907635  1.351445  2.219624  3.062795  4.283910  6.208942  8.031685  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        214       0.222835  0.443971  0.881446  1.312456  2.155549  2.974335  4.160186  6.031318  7.784155  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        215       0.216035  0.430457  0.854540  1.272368  2.089689  2.883442  4.032878  5.847062  7.537818  8.528889  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        216       0.208928  0.416291  0.826423  1.230500  2.020980  2.788567  3.900462  5.654328  7.301660  8.438941  9.675704  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        217       0.201700  0.401907  0.797852  1.187951  1.951057  2.692107  3.765246  5.458598  7.039927  8.103823  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        218       0.194403  0.387362  0.768964  1.144948  1.880435  2.594722  3.628995  5.261848  6.791031  7.783224  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        219       0.186969  0.372545  0.739555  1.101187  1.808513  2.495621  3.490731  5.060426  6.529645  7.505592  8.853665 11.561716  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        220       0.179611  0.357878  0.710432  1.057805  1.737354  2.397244  3.353035  4.861165  6.272341  7.210180  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        221       0.172391  0.343480  0.681871  1.015283  1.667517  2.301011  3.218313  4.666248  6.021924  6.917806  8.128535  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        222       0.165243  0.329236  0.653584  0.973158  1.598341  2.205613  3.085070  4.472645  5.773211  6.634197  7.788114  9.011889 10.090699  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        223       0.158143  0.315112  0.625582  0.931404  1.529899  2.111180  2.953104  4.281819  5.525846  6.352434  7.474270  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        224       0.151297  0.301443  0.598469  0.891123  1.463705  2.019872  2.825568  4.097148  5.287872  6.078112  7.149827  8.163021  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        225       0.144652  0.288229  0.572224  0.852047  1.399582  1.931464  2.702068  3.918454  5.057485  5.814284  6.843217  7.798728  8.669209  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        226       0.138287  0.275564  0.547064  0.814602  1.338139  1.846768  2.583657  3.746291  4.837329  5.561349  6.542400  7.475739  8.352113 10.101313  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        227       0.132155  0.263335  0.522803  0.778504  1.278871  1.765133  2.469669  3.582166  4.625373  5.317474  6.259176  7.143802  7.983553  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        228       0.126280  0.251621  0.499578  0.743936  1.222155  1.686916  2.360381  3.424170  4.421753  5.084055  5.987263  6.839113  7.649430  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        229       0.120756  0.240624  0.477768  0.711456  1.168911  1.613525  2.257939  3.276212  4.230707  4.865852  5.729100  6.547141  7.314537  8.689043 10.450031  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        230       0.115502  0.230158  0.456990  0.680567  1.118233  1.543726  2.160452  3.135119  4.049578  4.658457  5.486276  6.268750  7.010117  8.390441  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        231       0.110570  0.220338  0.437514  0.651611  1.070708  1.478248  2.069033  3.003128  3.879658  4.463351  5.258085  6.010594  6.723243  8.027645  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        232       0.105958  0.211152  0.419294  0.624484  1.026294  1.417066  1.983797  2.879849  3.721403  4.281717  5.045982  5.769403  6.458230  7.721392  8.909235  9.730216  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        233       0.101627  0.202524  0.402171  0.599020  0.984540  1.359598  1.903529  2.763783  3.572183  4.110813  4.845827  5.545355  6.206309  7.427883  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        234       0.097750  0.194812  0.386887  0.576282  0.947293  1.308333  1.832092  2.660999  3.440079  3.959483  4.669348  5.344220  5.983925  7.168769  8.206138  9.210340 12.821258  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        235       0.093963  0.187254  0.371893  0.553970  0.910751  1.258028  1.761990  2.559810  3.310063  3.810671  4.495569  5.147028  5.765658  6.910537  7.934047  9.009670  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        236       0.090651  0.180670  0.358836  0.534620  0.879008  1.214351  1.701173  2.472188  3.197441  3.682014  4.345159  4.977039  5.578619  6.693540  7.700109  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        237       0.087567  0.174534  0.346676  0.516489  0.849380  1.173601  1.644414  2.390386  3.092621  3.561970  4.205053  4.820133  5.403678  6.489045  7.477421  8.434955  9.210340 10.686247  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        238       0.084740  0.168909  0.335533  0.499919  0.822254  1.136305  1.592482  2.315699  2.996819  3.451709  4.077066  4.674673  5.243288  6.301100  7.260357  8.111728  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        239       0.082292  0.164026  0.325865  0.485566  0.798787  1.104059  1.547631  2.251186  2.914231  3.358138  3.967687  4.551494  5.108878  6.145615  7.088935  7.945407  8.606805  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        240       0.079829  0.159123  0.316156  0.471129  0.775145  1.071567  1.502392  2.185971  2.830654  3.262529  3.856318  4.425471  4.970042  5.984631  6.907755  7.768476  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        241       0.077831  0.155159  0.308293  0.459448  0.756074  1.045378  1.466051  2.133935  2.764200  3.186608  3.768050  4.326648  4.861582  5.859405  6.775696  7.600902  8.517193  9.210340 10.097644  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        242       0.075783  0.151086  0.300219  0.447473  0.736478  1.018494  1.428600  2.079936  2.695061  3.107782  3.676254  4.222713  4.745785  5.725487  6.618604  7.433396  8.141581  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        243       0.074283  0.148091  0.294300  0.438678  0.722140  0.998826  1.401408  2.041036  2.645490  3.051432  3.611156  4.149795  4.666107  5.635849  6.528111  7.356804  8.111728  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        244       0.072346  0.144241  0.286648  0.427306  0.703510  0.973174  1.365613  1.989457  2.579257  2.975454  3.522236  4.049545  4.555226  5.504932  6.377127  7.185387  7.953258  8.547965  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        245       0.070959  0.141473  0.281206  0.419237  0.690369  0.955221  1.340846  1.954214  2.534823  2.925133  3.464815  3.986224  4.485369  5.430292  6.304931  7.119599  7.824046  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        246       0.069230  0.138033  0.274349  0.409012  0.673612  0.932105  1.308559  1.907558  2.474668  2.856287  3.383893  3.893856  4.383482  5.308674  6.164376  6.954275  7.702902  8.517193  9.210340 10.141899  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        247       0.068136  0.135844  0.270033  0.402633  0.663188  0.917853  1.288838  1.879320  2.438648  2.815281  3.336517  3.840407  4.325933  5.242911  6.093464  6.892717  7.600902  8.517193  9.210340  9.339552  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        248       0.066871  0.133321  0.265040  0.395198  0.651034  0.901148  1.265549  1.845892  2.395729  2.766259  3.279588  3.776618  4.255174  5.158555  5.998993  6.781673  7.594672  8.245259  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        249       0.066120  0.131836  0.262104  0.390855  0.643970  0.891499  1.252212  1.826914  2.371734  2.739299  3.248289  3.741489  4.217148  5.117560  5.952244  6.741182  7.472070  8.143477  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        250       0.064582  0.128775  0.256022  0.381800  0.629081  0.870937  1.223410  1.785001  2.317508  2.676552  3.174635  3.657260  4.122551  5.005181  5.823834  6.593857  7.328969  8.111728  8.784256  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        251       0.063895  0.127414  0.253341  0.377807  0.622613  0.862106  1.211281  1.767884  2.296013  2.652364  3.147064  3.627079  4.090477  4.971264  5.781406  6.549207  7.314784  8.111728  8.784256  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        252       0.062641  0.124927  0.248403  0.370465  0.610527  0.845426  1.187856  1.733850  2.251831  2.601643  3.087140  3.558304  4.013806  4.877911  5.680192  6.439770  7.180496  7.890737  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        253       0.061683  0.122999  0.244581  0.364777  0.601245  0.832632  1.170070  1.708207  2.218985  2.564159  3.043365  3.509250  3.959419  4.813107  5.612586  6.373339  7.130899  7.824046  8.517193  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        254       0.060445  0.120543  0.239691  0.357486  0.589212  0.815986  1.146699  1.674097  2.174759  2.512828  2.982848  3.439502  3.880900  4.720979  5.503082  6.244070  6.950595  7.667594  8.517193  9.210340  9.648595  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        255       0.060134  0.119918  0.238458  0.355675  0.586279  0.812069  1.141362  1.666742  2.165435  2.502650  2.971512  3.427210  3.868778  4.707667  5.489712  6.235799  6.967574  7.674514  8.501193  9.210340 10.005270  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        256       0.058131  0.115920  0.230487  0.343773  0.566632  0.784766  1.102881  1.610222  2.091892  2.417398  2.870099  3.310352  3.736530  4.547216  5.303665  6.019864  6.706176  7.446752  8.111728  8.782896  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        257       0.057042  0.113758  0.226213  0.337392  0.556144  0.770286  1.082526  1.580615  2.053485  2.373354  2.817991  3.250916  3.669963  4.467936  5.210661  5.920495  6.601695  7.316451  7.980888  8.533454  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        258       0.056720  0.113115  0.224943  0.335506  0.553097  0.766104  1.076854  1.572641  2.043622  2.362115  2.805340  3.236882  3.655111  4.451709  5.197380  5.904338  6.588675  7.294432  8.002925  8.534585  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        259       0.054611  0.108904  0.216545  0.322968  0.532293  0.737183  1.035891  1.512130  1.964162  2.269666  2.694690  3.108453  3.509340  4.272037  4.983993  5.660723  6.319969  6.973183  7.627931  8.294050  9.210340  9.520495  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        260       0.053946  0.107563  0.213891  0.319040  0.525917  0.728394  1.023792  1.495068  1.942699  2.245512  2.667244  3.077810  3.475921  4.235447  4.944848  5.620361  6.274712  6.934784  7.587657  8.334872  9.210340  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        261       0.052067  0.103814  0.206431  0.307871  0.507395  0.702710  0.987463  1.441472  1.872461  2.163843  2.569563  2.964768  3.347885  4.076979  4.758000  5.407517  6.038050  6.664133  7.320141  7.933245  8.588652  9.210340 10.012687  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        262       0.051272  0.102247  0.203328  0.303242  0.499795  0.692175  0.972742  1.420243  1.845204  2.132610  2.533083  2.923315  3.301508  4.023147  4.696832  5.338421  5.966940  6.596222  7.221050  7.859137  8.517193  9.210340 10.275051  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        263       0.048966  0.097617  0.194079  0.289431  0.476974  0.660446  0.927892  1.354315  1.758999  2.032716  2.413825  2.785304  3.145273  3.831397  4.472027  5.082650  5.672885  6.267718  6.867209  7.465648  8.111728  8.607344  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        264       0.048478  0.096672  0.192199  0.286654  0.472389  0.654126  0.919116  1.341622  1.742765  2.014082  2.392197  2.760773  3.118627  3.800290  4.436935  5.045338  5.635790  6.221777  6.835435  7.486299  8.053909  8.553561  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
